polybench-cpu-lu/lu/print_array,1431235.000000,865.032043
polybench-cpu-lu/lu/main,2934194688.000000,865.073669
polybench-cpu-jacobi-2d-imper/jacobi-2d-imper/init_array,21240.000000,864.944031
polybench-cpu-jacobi-2d-imper/jacobi-2d-imper/kernel_jacobi_2d_imper,49898.121094,865.005005
polybench-cpu-jacobi-2d-imper/jacobi-2d-imper/print_array,1614826.000000,865.031555
polybench-cpu-jacobi-2d-imper/jacobi-2d-imper/main,1344862336.000000,865.092957
polybench-cpu-syrk/syrk/init_array,51264.000000,865.125427
polybench-cpu-syrk/syrk/kernel_syrk,47345.667969,865.125427
polybench-cpu-syrk/syrk/print_array,1396329.000000,865.032043
polybench-cpu-syrk/syrk/main,1365587840.000000,865.093567
cbench-bzip2/bzip2/copyFileName,6084.084473,816.909607
cbench-bzip2/bzip2/addFlagsFromEnvVar,6327.442383,864.978821
cbench-bzip2/bzip2/myMalloc,5400.230957,790.373474
cbench-bzip2/bzip2/snocString,14030.533203,864.878723
cbench-bzip2/bzip2/hasSuffix,5844.711426,864.694153
cbench-bzip2/bzip2/mapSuffix,12797.692383,856.760437
cbench-bzip2/bzip2/fileExists,20132.941406,808.801208
cbench-bzip2/bzip2/saveInputFileMetaInfo,16226.615234,456.746613
cbench-bzip2/bzip2/fopen_output_safely,41109.210938,864.695129
cbench-bzip2/bzlib/BZ2_bzDecompressInit,17955.673828,864.902222
cbench-bzip2/bzip2/myfeof,5906.762207,856.581360
cbench-bzip2/decompress/makeMaps_d,8484.557617,861.326477
cbench-bzip2/bzlib/BZ2_bzReadGetUnused,5878.096191,865.172791
cbench-bzip2/bzlib/default_bzfree,11065.932617,534.631836
cbench-bzip2/bzlib/BZ2_bzDecompressEnd,17348.730469,864.900879
cbench-bzip2/bzlib/BZ2_bzReadClose,11577.192383,865.091736
cbench-bzip2/bzip2/applySavedFileAttrToOutputFile,22810.941406,796.315857
cbench-bzip2/bzip2/applySavedTimeInfoToOutputFile,15770.038086,456.746613
cbench-bzip2/ctuning-rtl/main,810282.000000,865.073669
cbench-consumer-tiff2dither/tif_open/_TIFFgetMode,10147.355469,864.901733
cbench-consumer-tiff2dither/tif_open/TIFFInitOrder,5612.827637,864.798645
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFMergeFieldInfo,423112.906250,865.138245
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFSetupFieldInfo,12806.993164,818.084656
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFFindFieldInfo,5415.376953,864.908752
cbench-consumer-tiff2dither/tif_dir/OkToChangeTag,10643.964844,864.895691
cbench-consumer-tiff2dither/tif_compress/TIFFFindCODEC,5390.682617,864.908752
cbench-consumer-tiff2dither/tif_compress/TIFFSetCompressionScheme,21869.222656,456.746613
cbench-consumer-tiff2dither/tif_dirinfo/_TIFFFieldWithTag,10666.540039,863.578552
cbench-consumer-tiff2dither/tif_dir/TIFFVSetField,15962.102539,456.746613
cbench-consumer-tiff2dither/tif_dir/TIFFDefaultDirectory,22017.144531,546.337219
cbench-consumer-tiff2dither/tif_unix/TIFFFdOpen,23488.679688,811.003601
cbench-consumer-tiff2dither/tif_unix/TIFFOpen,1440804.250000,864.717346
cbench-consumer-tiff2dither/tif_dirread/CheckMalloc,10734.181641,811.752014
cbench-consumer-tiff2dither/tif_dirread/CheckDirCount,5365.707031,858.001343
cbench-consumer-tiff2dither/tif_dir/TIFFReassignTagToIgnore,5427.503418,864.900879
cbench-consumer-tiff2dither/tif_dirinfo/tagCompare,5358.320312,857.859192
cbench-consumer-tiff2dither/tif_lzw/TIFFInitLZW,16625.279297,864.896851
cbench-consumer-tiff2dither/tif_predict/PredictorVSetField,10674.870117,864.728088
cbench-consumer-tiff2dither/tif_strip/TIFFNumberOfStrips,5587.915039,863.884338
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchLongArray,5379.058594,857.986572
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchStripThing,21654.138672,864.901245
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchData,16278.854492,864.901978
cbench-consumer-tiff2dither/tif_dirread/cvtRational,5391.109375,864.870728
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchRational,16228.615234,858.272278
cbench-consumer-tiff2dither/tif_dirread/TIFFFetchString,10770.235352,864.723816
cbench-consumer-tiff2dither/tif_dir/_TIFFsetByteArray,16297.513672,863.832703
cbench-consumer-tiff2dither/tif_tile/TIFFTileRowSize,5415.285645,864.870544
cbench-consumer-tiff2dither/tif_tile/TIFFVTileSize,10904.574219,864.901733
cbench-consumer-tiff2dither/tif_strip/TIFFScanlineSize,5415.967285,817.619873
cbench-consumer-tiff2dither/tif_predict/PredictorVGetField,10805.916016,864.726135
cbench-consumer-tiff2dither/tif_dir/TIFFVGetField,15167.120117,857.094116
cbench-consumer-tiff2dither/tif_dir/setExtraSamples,11010.617188,864.902039
cbench-consumer-tiff2dither/tif_strip/_TIFFDefaultStripSize,5564.358398,864.700867
cbench-consumer-tiff2dither/tif_getimage/makebwmap,15463.173828,864.901733
cbench-consumer-tiff2dither/tif_getimage/setupMap,24648.259766,864.900879
cbench-consumer-tiff2dither/tif_getimage/buildMap,10965.451172,864.901733
cbench-consumer-tiff2dither/tif_strip/TIFFVStripSize,10933.387695,864.897034
cbench-consumer-tiff2dither/tif_strip/TIFFStripSize,10843.634766,817.887756
cbench-consumer-tiff2dither/tif_getimage/setorientation,5799.093262,864.901855
cbench-consumer-tiff2dither/tif_strip/TIFFComputeStrip,5478.841309,864.707214
cbench-consumer-tiff2dither/tif_read/TIFFCheckRead,5491.134277,864.726746
cbench-consumer-tiff2dither/tif_read/TIFFReadBufferSetup,11776.669922,864.901733
cbench-consumer-tiff2dither/tif_read/TIFFReadRawStrip1,18411.001953,864.900574
cbench-consumer-tiff2dither/tif_lzw/LZWSetupDecode,19157.833984,864.900879
cbench-consumer-tiff2dither/tif_predict/PredictorSetup,5692.837891,864.900879
cbench-consumer-tiff2dither/tif_predict/PredictorSetupDecode,17723.513672,864.901733
cbench-consumer-tiff2dither/tif_lzw/LZWPreDecode,12510.821289,865.212891
cbench-consumer-tiff2dither/tif_read/TIFFStartStrip,17248.376953,856.638733
cbench-consumer-tiff2dither/tif_read/TIFFFillStrip,23044.162109,864.901855
cbench-consumer-tiff2dither/tif_read/TIFFReadEncodedStrip,36735.304688,864.901733
cbench-consumer-tiff2dither/tif_getimage/putgreytile,226004.140625,864.928284
cbench-consumer-tiff2dither/tif_getimage/gtStripContig,58527.582031,864.901611
cbench-consumer-tiff2dither/tif_getimage/TIFFRGBAImageGet,11208.860352,863.676819
cbench-consumer-tiff2dither/tif_getimage/TIFFRGBAImageEnd,11170.593750,865.156067
cbench-consumer-tiff2dither/tif_getimage/TIFFReadRGBAImage,23037.455078,856.745361
cbench-consumer-tiff2dither/tif_write/TIFFSetupStrips,32561.427734,864.901917
cbench-consumer-tiff2dither/tif_write/TIFFWriteCheck,21840.458984,864.901978
cbench-consumer-tiff2dither/tif_write/TIFFWriteBufferSetup,11295.018555,864.902039
cbench-consumer-tiff2dither/tif_packbits/PackBitsPreEncode,10809.846680,818.591736
cbench-consumer-tiff2dither/tif_packbits/PackBitsEncodeChunk,68194.882812,864.896179
cbench-consumer-tiff2dither/tif_write/TIFFAppendToStrip,17177.748047,864.901245
cbench-consumer-tiff2dither/tif_write/TIFFWriteEncodedStrip,28192.970703,864.901978
cbench-consumer-tiff2dither/tiff2rgba/cvt_whole_image,1813921.375000,864.901978
cbench-consumer-tiff2dither/tiff2rgba/tiffcvt,129882.093750,864.902039
cbench-consumer-tiff2dither/tif_dirwrite/TIFFLinkDirectory,21514.564453,864.901733
cbench-consumer-tiff2dither/tif_dirwrite/TIFFSetupShortLong,5392.881348,864.169495
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteData,16183.511719,864.901978
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteShortArray,8183.414062,864.902039
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWritePerSampleShorts,16593.875000,864.900940
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteLongArray,10624.018555,858.052063
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteRationalArray,21764.470703,865.176270
cbench-consumer-tiff2dither/tif_dirwrite/TIFFWriteByteArray,10831.301758,864.866272
cbench-consumer-tiff2dither/tif_lzw/LZWCleanup,16294.869141,864.883972
cbench-consumer-tiff2dither/tif_close/TIFFClose,43409.695312,864.768738
cbench-consumer-tiff2dither/tif_flush/TIFFFlushData,5557.224121,864.865845
cbench-consumer-tiff2dither/tif_flush/TIFFFlush,10916.625000,864.900452
cbench-consumer-tiff2dither/ctuning-rtl/main,3684314.000000,865.074097
